Group_name	Atlas_name	Plates	Region
Septum 	 - 	 - 	  LSI4
Septum 	 - 	 - 	  LSD
Septum 	 - 	 - 	  LSV
Septum 	 - 	 - 	  Ld
Septum 	 - 	 - 	  PLd
Septum 	 - 	 - 	  SHy
Septum 	 - 	 - 	  StHy
AmygdaloCortical 	 - 	 - 	PLCo1  
AmygdaloCortical 	 - 	 - 	PLCo2 
AmygdaloCortical 	 - 	 - 	PLCo3  
AmygdaloCortical 	 - 	 - 	ACo  
AmygdaloCortical 	 - 	 - 	PLCo  
AmygdaloCortical 	 - 	 - 	PMCo  
AmygdaloCortical 	 - 	 - 	CXA1
AmygdaloCortical 	 - 	 - 	CXA2
AmygdaloCortical 	 - 	 - 	CXA3
Amygdala 	 - 	 - 	  EA
Amygdala 	 - 	 - 	  EAC
Amygdala 	 - 	 - 	  EAM
Amygdala 	 - 	 - 	  CeC
Amygdala 	 - 	 - 	  CeM
Amygdala 	 - 	 - 	  CeV
Amygdala 	 - 	 - 	  AA
Amygdala 	 - 	 - 	  MePV
Amygdala 	 - 	 - 	  MePD
Amygdala 	 - 	 - 	  MeAD
Amygdala 	 - 	 - 	  MeAV
Amygdala 	 - 	 - 	  LaDL
Amygdala 	 - 	 - 	  LaVL
Amygdala 	 - 	 - 	  LaVM
Amygdala 	 - 	 - 	  BMA
Amygdala 	 - 	 - 	  BLA
Amygdala 	 - 	 - 	  BMV
Amygdala 	 - 	 - 	  BLV
Amygdala 	 - 	 - 	  BMP
Amygdala 	 - 	 - 	  I
Amygdala 	 - 	 - 	  IM
AmygdaloHippocampal 	 - 	 - 	AHiAL  
AmygdaloHippocampal 	 - 	 - 	AHi
AmygdaloHippocampal 	 - 	 - 	AHiPL
AmygdaloHippocampal 	 - 	 - 	AHiPM
HipFimbria 	 - 	 - 	  SFi
HipFimbria 	 - 	 - 	  fi
HipFimbria 	 - 	 - 	  Or
CA1 	 - 	 - 	  CA1
CA2 	 - 	 - 	  CA2
CA3 	 - 	 - 	  CA3
DG 	 - 	 - 	 DG
Subiculum 	 - 	 - 	 PrS
Subiculum 	 - 	 - 	 VS
Subiculum 	 - 	 - 	 DS
Striatum 	 - 	 - 	LSS
Striatum 	 - 	 - 	CPu
SupColliculus 	 - 	 - 	 SuG
SupColliculus 	 - 	 - 	 Op
SupColliculus 	 - 	 - 	 DpG
SupColliculus 	 - 	 - 	 InWh
SupColliculus 	 - 	 - 	 DpWh
PAG 	 - 	 - 	 PAG
PAG 	 - 	 - 	 DPAG
PAG 	 - 	 - 	 DLPAG
PAG 	 - 	 - 	 DMPAG
PAG 	 - 	 - 	 Dk
PAG 	 - 	 - 	 3N
PAG 	 - 	 - 	 InC
PAG 	 - 	 - 	 Su3
PAG 	 - 	 - 	 Lth
PAG 	 - 	 - 	 MCPC
DThalamus 	 - 	 - 	LDVL
DThalamus 	 - 	 - 	LDDM
DThalamus 	 - 	 - 	AVVL
DThalamus 	 - 	 - 	AVDM
DThalamus 	 - 	 - 	AMV
DThalamus 	 - 	 - 	PT	 
DThalamus 	 - 	 - 	RPF
DThalamus 	 - 	 - 	APTD
DThalamus 	 - 	 - 	AD
DThalamus 	 - 	 - 	IAD
DThalamus 	 - 	 - 	LPCL
DThalamus 	 - 	 - 	LDVL
DThalamus 	 - 	 - 	LPMR
DThalamus 	 - 	 - 	LPMC
DThalamus 	 - 	 - 	str
CThalamus 	 - 	 - 	DMDL 
CThalamus 	 - 	 - 	CL
CThalamus 	 - 	 - 	CM
CThalamus 	 - 	 - 	PC
CThalamus 	 - 	 - 	PVA
CThalamus 	 - 	 - 	PV
CThalamus 	 - 	 - 	AM
CThalamus 	 - 	 - 	IMD
CThalamus 	 - 	 - 	MD
CThalamus 	 - 	 - 	MDC
CThalamus 	 - 	 - 	MDM
VThalamus 	 - 	 - 	PoT 
VThalamus 	 - 	 - 	Po
VThalamus 	 - 	 - 	VPL
VThalamus 	 - 	 - 	VPM
VThalamus 	 - 	 - 	VPCC
VThalamus 	 - 	 - 	VA
VThalamus 	 - 	 - 	VL
VThalamus 	 - 	 - 	Re
VThalamus 	 - 	 - 	VRe
VThalamus 	 - 	 - 	Rh
VThalamus 	 - 	 - 	PaXi
VThalamus 	 - 	 - 	Sub
VThalamus 	 - 	 - 	Xi
VThalamus 	 - 	 - 	Eth
Habenulla 	 - 	 - 	LHb 
Habenulla 	 - 	 - 	LHbM 
Habenulla 	 - 	 - 	MHb
Habenulla 	 - 	 - 	LHbL 
PretectalN 	 - 	 - 	PPT
PretectalN 	 - 	 - 	OPT
PretectalN 	 - 	 - 	OT
PretectalN 	 - 	 - 	OPC 
PretectalN 	 - 	 - 	AngT
PretectalN 	 - 	 - 	MPC
SubstantiaNigra 	 - 	 - 	 SNR
SubstantiaNigra 	 - 	 - 	 SNL
SubstantiaNigra 	 - 	 - 	 SNCD
SubstantiaNigra 	 - 	 - 	 SNCV
GeniculateN 	 - 	 - 	DLG
GeniculateN 	 - 	 - 	MGV
GeniculateN 	 - 	 - 	MGD
GeniculateN 	 - 	 - 	MGMZ
GeniculateN 	 - 	 - 	MGMD
GeniculateN 	 - 	 - 	bic
GeniculateN 	 - 	 - 	SubG
GeniculateN 	 - 	 - 	SubB
GeniculateN 	 - 	 - 	SubD
GeniculateN 	 - 	 - 	SubV
GeniculateN 	 - 	 - 	VG
GeniculateN 	 - 	 - 	VG1
GeniculateN 	 - 	 - 	VG2
GeniculateN 	 - 	 - 	VG3
GeniculateN 	 - 	 - 	IGL
DHypothalamus 	 - 	 - 	 RMC
DHypothalamus 	 - 	 - 	 RPC
DHypothalamus 	 - 	 - 	 STh
DHypothalamus 	 - 	 - 	 scp
DHypothalamus 	 - 	 - 	 PaR
DHypothalamus 	 - 	 - 	 F
DHypothalamus 	 - 	 - 	 A13
DHypothalamus 	 - 	 - 	 A1
DHypothalamus 	 - 	 - 	 A11
DHypothalamus 	 - 	 - 	 F
DHypothalamus 	 - 	 - 	 PaMM
DHypothalamus 	 - 	 - 	 PaAP
DHypothalamus 	 - 	 - 	 PaMP
DHypothalamus 	 - 	 - 	 PaPo
DHypothalamus 	 - 	 - 	 SPF
DHypothalamus 	 - 	 - 	 DA
DHypothalamus 	 - 	 - 	 RI
DHypothalamus 	 - 	 - 	 SPFPC
DHypothalamus 	 - 	 - 	 fr
LHypothalamus 	 - 	 - 	 rs
LHypothalamus 	 - 	 - 	 PF
LHypothalamus 	 - 	 - 	 PH
LHypothalamus 	 - 	 - 	 PLH
LHypothalamus 	 - 	 - 	 PeFLH
LHypothalamus 	 - 	 - 	 Pe
LHypothalamus 	 - 	 - 	 PeF
LHypothalamus 	 - 	 - 	 AVPe
LHypothalamus 	 - 	 - 	 PHD
LHypothalamus 	 - 	 - 	 JPLH
LHypothalamus 	 - 	 - 	 MCLH
VHypothalamus 	 - 	 - 	 AHA
VHypothalamus 	 - 	 - 	 AHC
VHypothalamus 	 - 	 - 	 AHP
VHypothalamus 	 - 	 - 	 LA
VHypothalamus 	 - 	 - 	 ANS
VHypothalamus 	 - 	 - 	 DMC
VHypothalamus 	 - 	 - 	 DMD
VHypothalamus 	 - 	 - 	 DMV
VHypothalamus 	 - 	 - 	 VMH
VHypothalamus 	 - 	 - 	 VMHC
VHypothalamus 	 - 	 - 	 VMHSh
VHypothalamus 	 - 	 - 	 VMHDM
VHypothalamus 	 - 	 - 	 VMHVL
VHypothalamus 	 - 	 - 	 ArcM
VHypothalamus 	 - 	 - 	 RRF
VHypothalamus 	 - 	 - 	 tth
VHypothalamus 	 - 	 - 	 Rt
VTegmentalArea 	 - 	 - 	 VTAR
VTegmentalArea 	 - 	 - 	 PBP
VTegmentalArea 	 - 	 - 	 PBPI
VTegmentalArea 	 - 	 - 	 PBPm
VTegmentalArea 	 - 	 - 	 PN
VTegmentalArea 	 - 	 - 	 PIL
ZonaIncerta 	 - 	 - 	 ZI
ZonaIncerta 	 - 	 - 	 ZIC
ZonaIncerta 	 - 	 - 	 ZIR
ZonaIncerta 	 - 	 - 	 ZID
ZonaIncerta 	 - 	 - 	 ZIV
ZonaIncerta 	 - 	 - 	 SubI
BasalForebrain 	 - 	 - 	 HDB
BasalForebrain 	 - 	 - 	 VDB
BasalForebrain 	 - 	 - 	 GP
BasalForebrain 	 - 	 - 	 VP
BasalForebrain 	 - 	 - 	 cp
BasalForebrain 	 - 	 - 	 EP
BasalForebrain 	 - 	 - 	 B
BasalForebrain 	 - 	 - 	 IPAC
BasalForebrain 	 - 	 - 	 IPACM
BasalForebrain 	 - 	 - 	 IPACL
BasalForebrain 	 - 	 - 	 Nv
BasalForebrain 	 - 	 - 	 mfb
BasalForebrain 	 - 	 - 	 SIB
BasalForebrain 	 - 	 - 	 PIF
BasalForebrain 	 - 	 - 	 IF
BasalForebrain 	 - 	 - 	 IPIL
BasalForebrain 	 - 	 - 	 Icj
BasalForebrain 	 - 	 - 	 Acb
BasalForebrain 	 - 	 - 	 AcbSh
MLemn 	 - 	 - 	 Mlemn
mch 	 - 	 - 	 mch
CCallosum 	 - 	 - 	 alv 
CCallosum 	 - 	 - 	 fmj
CCallosum 	 - 	 - 	 fmi
CCallosum 	 - 	 - 	 dcw
CCallosum 	 - 	 - 	 dhc
CCallosum 	 - 	 - 	 chp
CCallosum 	 - 	 - 	 ic
CCallosum 	 - 	 - 	 f 
Mammillary 	 - 	 - 	 SuMM 
Mammillary 	 - 	 - 	 MM
Mammillary 	 - 	 - 	 SuML
Mammillary 	 - 	 - 	 PMV
Mammillary 	 - 	 - 	 mt
OptChiasm 	 - 	 - 	 SCh 
OptChiasm 	 - 	 - 	 SChVM
OptChiasm 	 - 	 - 	 SCHDL
OptChiasm 	 - 	 - 	 RCh
OptChiasm 	 - 	 - 	 RChL
OptChiasm 	 - 	 - 	 sox
OptChiasm 	 - 	 - 	 och
Ventricles 	 - 	 - 	 D3V 
Ventricles 	 - 	 - 	 3V 
Ventricles 	 - 	 - 	 LV
AComm 	 - 	 - 	 csc 
AComm 	 - 	 - 	 pc
AComm 	 - 	 - 	 PrC
AComm 	 - 	 - 	 Pcom
AComm 	 - 	 - 	 ac
AComm 	 - 	 - 	 acp
AComm 	 - 	 - 	 aca
AComm 	 - 	 - 	 cc 
PreopticN 	 - 	 - 	opt 
PreopticN 	 - 	 - 	MCPO
PreopticN 	 - 	 - 	LPO
PreopticN 	 - 	 - 	MPOL
PreopticN 	 - 	 - 	MPOM
PreopticN 	 - 	 - 	MPA
PreopticN 	 - 	 - 	VOLT
PreopticN 	 - 	 - 	MnPO
PreopticN 	 - 	 - 	PDPO
PreopticN 	 - 	 - 	VLPO
PreopticN 	 - 	 - 	LO
PreopticN 	 - 	 - 	ESO
PreopticN 	 - 	 - 	SO
PreopticN 	 - 	 - 	MPO
OlfactoryBulb  	 - 	 - 	loCx
OlfactoryBulb  	 - 	 - 	Mtu
OlfactoryBulb  	 - 	 - 	Tu1
OlfactoryBulb  	 - 	 - 	Tu2
OlfactoryBulb  	 - 	 - 	Tu3
OlfactoryBulb  	 - 	 - 	LOT1
OlfactoryBulb  	 - 	 - 	LOT2
OlfactoryBulb  	 - 	 - 	LOT3
StriTer  	 - 	 - 	st 
StriTer  	 - 	 - 	STIA
StriTer  	 - 	 - 	STMPM
StriTer  	 - 	 - 	STMAL
StriTer  	 - 	 - 	STMAM
StriTer  	 - 	 - 	STLV
StriTer  	 - 	 - 	STLI
StriTer  	 - 	 - 	STMA
StriTer  	 - 	 - 	STMPL
StriTer  	 - 	 - 	STMPI
StriTer  	 - 	 - 	STLD
StriTer  	 - 	 - 	PS
